ID,Prediction
242,-0.0931269247430834
243,-0.7698053477107087
244,-0.4906871722494397
245,1.4020715296139545
246,-0.48025592997367833
247,-0.35439645068905956
248,-0.2488899785935643
249,0.7145013100540109
250,-0.3334363428419756
251,-0.4306012368772942
252,-0.547927288871943
253,-0.4498265389640508
254,-0.5626306608409614
255,0.4383622903384599
256,-0.31489873244398964
257,-0.43601024664651367
258,-0.25683402559363444
259,1.6047924425514875
260,-0.03227099381861664
261,-0.6259916375910146
262,-0.03736022441533467
263,-0.6033845243042992
264,-0.11879196182845181
265,-0.8465350792543805
266,-0.04126465829565998
267,-0.9468588678484865
268,-0.10743730998035653
269,-0.3941221155022257
270,-1.2226420992756495
271,0.42248365916499553
272,0.056329590809588874
273,-0.517093248137499
274,-0.1905230241773424
275,0.61092563412493
276,-0.27737555153442284
277,-0.44176671949581264
278,-0.33506251511667295
279,-0.5744640977561013
280,0.06229020085378105
281,-0.18973346474061922
282,-0.2844245590347417
283,-0.48423188876217665
284,-1.032579473276265
285,1.3465879735409685
286,-0.630599169402199
287,0.16987593819824778
288,-1.7918862533048843
289,-0.5693577357093526
290,-0.19716125118250394
291,-0.15328811793768832
292,1.4192266799406805
293,-0.6159189149615486
294,0.8207493467740992
295,1.8223834666251901
296,1.632789899428152
297,-0.5421519217050349
298,-0.8037102464595276
299,-0.9785830869319563
300,-0.1832975598297108
301,-0.310445346343436
302,-1.8020330154438218
303,-0.9712927818953373
304,0.6001495744547054
305,-0.17968403948355613
306,2.842160042963591
307,0.02989358901487945
308,-0.40565429187616747
309,-0.14616239789742105
310,2.699559372102289
311,-0.42367434325185305
312,-0.38453239889185176
313,-0.3575503755071928
314,0.4103347708614769
315,0.5044854423398552
316,0.28846002055332987
317,1.245796785078862
318,-1.1603820684249155
319,0.43643886871073173
320,-0.5843559246819314
321,1.8923429038022956
322,0.05921120928136523
323,-0.6920390565943334
324,-0.5615142176212471
325,0.8635818583441324
326,2.4275158147552376
327,0.9078264367685881
328,-0.4767779612065238
329,0.7061346653725087
330,1.226701117667856
331,-0.7938192024661729
332,0.8471931383669312
333,-0.5982833091046585
334,0.08774502062125944
335,-0.47473868744848924
336,-0.5883550242691803
337,-0.6619033549204427
338,-0.10510266603260329
339,2.411648826633964
340,-0.3456370104418064
341,-1.0703789955002494
342,1.7151088628939344
343,-0.3421987294681616
344,-1.1460170512610643
345,0.23132629838962165
346,-0.2520267998340875
347,-1.0848863219089004
348,1.2584467491320905
349,-0.8135896992610959
350,0.6669839296542868
351,-0.4788743054511128
352,0.31295190863607625
353,-0.06604039485659048
354,1.9615042995968255
355,-0.557399021543402
356,2.9981072956376433
357,-0.5537590260997047
358,-0.5352014847182432
359,-0.4378136246950931
360,1.8753370631605237
361,-1.401033448899961
362,-0.5945007400270887
363,-0.19628475469145804
364,0.30443339308850603
365,-0.42757826285572326
366,-1.047060972697816
367,-0.2561539450552189
368,0.05635895744268498
369,-0.4836961261177708
370,-0.5124108977198705
371,-0.04594826571296888
372,-0.2831651056497453
373,0.025089881166153037
374,-0.3084083484439466
375,-0.17352023724828952
376,-0.32745537933116453
377,-0.5045313525154517
378,0.7364138970658332
379,3.0990571717319475
380,1.378033123996666
381,-0.34582870554564427
382,0.1888892074400101
383,-0.3349435460612114
384,-1.1087754338593578
385,-0.9454666347485686
386,2.073949788767172
387,1.1142736388426053
388,-0.4003138116546335
389,0.4163368941506361
390,-0.6001219396638737
391,-0.3854053957089974
392,-0.7511698161657567
393,-0.4675376329554698
394,-0.8044017327146797
395,-1.3826372565666627
396,-0.2152274338026166
397,-0.4213587382499445
398,-1.0016647831901964
399,0.28694060869688
400,-0.23142261206734874
401,-0.6254537120496045
402,-0.38317111317961455
403,-0.45334922975394143
404,-0.4324787580955837
405,2.7289401087888945
406,1.2214206640933092
407,-0.23844995206930908
408,-1.0223374954125153
409,0.6167258105467841
410,2.726014955106221
411,-0.16050007797453647
412,-0.4802249194389473
413,-0.5986499078854782
414,-0.41097253068938083
415,1.4787836282359295
416,-0.6084838607648573
417,0.04525521745710369
418,-0.5664382799089619
419,-0.5417213427532915
420,-0.4889706277606548
421,-0.4521458998386873
422,0.43756095667356376
423,-0.4403746363242371
424,2.707805481195663
425,2.444137176536633
426,-0.7786194379906164
427,-0.019190808178459404
428,1.8181132320317814
429,0.2319374481410113
430,0.12281695711246174
431,-0.26097217092115
432,-0.6891902127420599
433,-1.2685550730977344
434,-0.13148401167160276
435,1.628985809123661
436,0.0789933310162362
437,-0.19599372830212042
438,-1.0565803235393194
439,-0.43928697588233534
440,1.9529207847910706
441,-0.7171371527729421
442,-1.0769532827337305
443,-0.4342113065807273
444,-0.13639884428272564
445,-0.18775808280472037
446,1.176999378766959
447,-0.5445391740154591
448,-0.410525753247229
449,-1.3396016207890133
450,-0.7722364973074091
451,-0.5401411279258523
452,-0.3374355991565592
453,-0.007883718955437852
454,-0.05527564709424949
455,2.6722785507970648
456,3.1538877536462384
457,-0.415153384597583
458,-0.737021111935522
459,0.2721972986151049
460,0.09329343826135028
461,-1.0521267623057313
462,0.19108808603299302
463,1.2109479064913966
464,-0.6890569548070654
465,-0.8036105686339763
466,-0.1286338230167566
467,0.5632773877911561
468,-0.3657862612087525
469,-0.5761493999293529
470,0.9134523759094241
471,0.8878903171676351
472,-0.5517881959705146
473,-0.6691494393701366
474,0.5095165616172734
475,-0.5959811327500635
476,-0.488370440399444
477,1.0430573695473266
478,1.1128830072929041
479,-0.11007111061746777
480,0.6201002724454647
481,-0.13605012621958407
482,-0.9373154840229487
483,-0.558053800960389
484,3.1741623611767933
485,1.2248253881364441
486,0.23903062727176577
487,-0.5995477480817344
488,1.0076566367104394
489,-0.18255968695249902
490,-0.7081174106147542
491,2.05973087187577
492,-0.4155669296399683
493,-0.3026632447057753
494,-0.7030625081488727
495,0.36382344562011143
496,-0.2893641402458065
497,1.3701691277001167
498,-0.06619294667808318
499,-0.5544070398397787
500,-1.2863648464556534
501,-0.15200534408678051
502,0.2226246601185831
503,0.6611924878287443
504,-0.44513598324219394
505,-0.48867657876317333
506,0.16649231139366177
507,0.3227893899594823
508,0.24246995806574698
509,1.9124743562080826
510,1.5146553382748644
511,-0.8019456015525428
512,-0.21476038183210003
513,-0.3981395153539369
514,-0.22363653292882138
515,1.9693207920535334
516,-0.4224148542811112
517,-0.008048387582141853
518,0.509102041392797
519,1.3133993917684115
520,-0.829442275643857
521,-0.10526137395263516
522,-1.1846216162452317
523,-0.12730156069437876
524,-0.44200511840849904
525,-1.122627599802166
526,-0.4973154162310726
527,-0.4143266878347804
528,-0.27476596395489367
529,-0.20046545265157226
530,-0.37053538637414263
531,-0.9492638153260267
532,1.035817145153582
533,-0.15242473363534143
534,0.4736873162504868
535,-0.47951479338283415
536,1.5607486108973034
537,-0.09107042364604165
538,-0.44142603771437994
539,-0.1040104619327282
540,0.20158830841376996
541,0.7667972788977265
542,-0.18711860359499874
543,0.47298692168782486
544,1.5129041318198848
545,-0.7726323969971683
546,-0.4897241416063105
547,-0.19641491344843648
548,-0.6774820917024243
549,0.06827668515328475
550,-0.8556360368449257
551,0.15517422350359722
552,-0.3073601991057032
553,-0.6703652125402159
554,-0.639896768572984
555,-1.4012666103253915
556,-1.0750741547801703
557,-0.5469076700073495
558,0.008634109736736527
559,0.2929450499083222
560,-0.5232495465763842
561,-0.4288744707073705
562,-0.8042905022434955
563,1.022123144186306
564,1.5979887752492523
565,-0.41384610141581524
566,-0.08211435898716876
567,3.1217885819562596
568,-0.40694658159499114
569,0.9418514985646874
570,0.09313036295952218
571,1.68950553356773
572,1.6481774754211174
573,-0.41392323915297397
574,-0.3313752572307603
575,0.7651607748898508
576,-0.6272854748003182
577,-0.27227825524173876
578,1.2135223883258994
579,-0.34248127124521643
580,1.2975985851535672
581,0.05951763229306555
582,0.7058591000810321
583,-0.561101000560677
584,-0.16637353702557311
585,2.93365124441873
586,0.741367453935962
587,0.7084083283605267
588,-0.35778628003038015
589,0.8356867849906485
590,0.3751097594007008
591,1.8233999024791143
592,-0.6510194763543674
593,-0.20724981175048576
594,2.10416210517028
595,0.7943889374620916
596,0.5191265807475789
597,0.6596947675465741
598,-1.0309333726742542
599,-0.950814024159246
600,-0.598019509449809
601,-0.36922690651044626
602,0.4170630884890715
603,-0.11928011583701206
604,0.05487344532442797
605,-0.462226630169952
606,0.6380668803728988
607,-0.16511907911790905
608,-0.404943509106349
609,0.19901965696658117
610,-0.02654086670221161
611,-0.4675038455365176
612,-0.8803090634950512
613,0.0607944137083378
614,-0.8733250789559244
615,-0.1362118101259654
616,0.23362530536393825
617,-1.353316883191441
618,-0.8257073940172925
619,-0.5483713986138525
620,1.1035528651630244
621,1.8446974565488645
622,-0.2401166725092958
623,-0.6011696648028764
624,1.2401614325357393
625,2.1691867962734297
626,-0.6442818580543692
627,-0.6094599628157175
628,-0.27074453691456957
629,0.03822757928173268
630,1.2131195578896414
631,0.9396573928999308
632,-0.5576481089047624
633,1.726717865551849
634,-0.28363786170103883
635,-0.17915649758397834
636,-0.1729246937959948
637,1.1392905858302669
638,-0.4844688297365828
639,1.3912963120188024
640,-0.5307208986430606
641,-0.7553176576347567
642,-0.5992378756572082
643,-0.524251446869524
644,-0.7888602023880029
645,1.1613169541321153
646,-0.43422073197891825
647,-0.6041834082101457
648,-0.5872064061399895
649,0.34211188093439143
650,0.333058869870954
651,-0.17458844620677877
652,-0.5424317802071101
653,-0.5331202456839144
654,-0.061959935885196556
655,0.6330559121854601
656,0.18385618273877574
657,0.12546011409256838
658,3.1778032410018113
659,-1.4705146418563424
660,-0.47463794211084337
661,-1.19470456668297
662,-0.004664269583844853
663,0.5112008604324114
664,0.08350136650364734
665,-0.42455171244694023
666,-0.1875831589769231
667,-0.378715006384581
668,-0.4381561583829896
669,0.4643761269939411
670,-0.9192515366603266
671,-0.4100768901636599
672,-0.6900411131986377
673,1.9261151705354231
674,-1.1294850936911902
675,-0.508410306617681
676,0.5189821965714188
677,2.2341307531403527
678,1.0253381817838159
679,-1.4738059079754962
680,0.6373893150789469
681,-0.4206036793176083
682,-0.5301154718713013
683,-0.24703235620008118
684,-0.3783672280762253
685,-0.5599444685206659
686,0.16971097411522
687,-0.8413386598336074
688,-0.9555418322226735
689,1.2989462654674342
690,-1.3812379011743459
691,0.6471275936838313
692,1.550960260960852
693,1.1815037731183824
694,-0.5581336529100446
695,0.2063168665041345
696,-0.48597715662351915
697,0.01524443247248386
698,-0.11363393629773874
699,-0.5244159599941612
700,1.8663080857609582
701,0.7849836665200118
702,0.16322384307747254
703,-0.27853724445296024
704,-0.6444929477615395
705,0.3471576683776161
706,-1.3347236271273513
707,-0.292529250451344
708,-0.5037836764391914
709,-0.5217641573911889
710,0.20599511672813944
711,0.7268888717135872
712,-0.6903947463387954
713,-0.02857028873473267
714,0.40429700343657704
715,0.8910028876163009
716,1.6410197547767449
717,0.9367822769520255
718,1.1244867940289491
719,-0.2966022912577569
720,-0.0191608152534267
721,-0.1905484307948458
722,-0.5145127121809739
723,0.13513835904540683
724,-0.4293875967471099
725,-1.0654504537654341
726,0.027551628989034092
727,-0.39978234902071746
728,0.07679774582972929
729,0.07988826211635984
730,1.249036749706456
731,-0.4767688977154475
732,0.3267797237530292
733,-0.671529025036836
734,-0.3302924649386314
735,-0.4836395778319745
736,1.2085146408658907
737,0.2800930746891937
738,0.00980016477314194
739,-0.6030769376374551
740,0.15267675630337224
741,0.017909946235207877
742,1.271800900723323
743,0.308318160871025
744,-0.4073443827444042
745,1.0038988232070174
746,-0.35404413861110395
747,1.9048576961015269
748,2.2765015024858046
749,-0.7173134879997027
750,0.8114056087416761
751,-0.3735665913235083
752,-0.6147749620357715
753,0.023560490375113506
754,0.18662344506436068
755,1.6306312323034733
756,-1.0629268217776997
757,-0.7235952078781427
758,-0.46065455356059193
759,-0.20853330769684267
760,0.23999502757497626
761,-1.496286976670312
762,1.2711476223182188
763,-0.5640417355023076
764,-1.011138520684092
765,-0.6123129228327733
766,-1.3109821754549462
767,-0.5143082328108984
768,0.9705358314004258
769,-0.7774708736181987
770,-0.36688570658258096
771,-1.2388441988047152
772,-0.28009638930475167
773,-0.26341225634143106
774,0.5759026280477185
775,-1.4280866825986842
776,0.017366779761363478
777,-0.8471567606007919
778,0.15848904983265824
779,-0.5151919793700666
780,0.5537979716446092
781,-0.10595177665728839
782,-0.032315540160996935
783,-0.4852769844816243
784,-0.32611303737559966
785,-0.41738846605872987
786,-0.37739607973880107
787,0.1295920670816254
788,0.3462140611643094
789,-0.4423957933145817
790,-1.2912199150621957
791,0.18956220198078713
792,-0.9810040650731652
793,0.08511660204191343
794,-0.19165356828723673
795,-0.008022539966031542
796,-0.5823063882757744
797,-0.13486553911073879
798,-0.41050443763807226
799,-0.8386087670862528
800,-0.8973007014031557
801,-0.8623754808939776
802,-0.5453097162573178
803,-0.3162026227653636
804,-0.7625160278538408
805,-0.544414228610612
806,1.685587159697235
807,-0.14835089978216917
808,-0.21980161295826492
809,0.23059063302635435
810,0.6634668504654911
811,0.7523982467388918
812,0.08932264473224355
813,-0.0827786662402876
814,-0.6960744698755904
815,0.33072674036588817
816,-0.36802053821242714
817,0.24408283210916012
818,-0.5623964209741268
819,-0.3767975742287393
820,0.17994580571847296
821,-0.09434273426920764
822,2.012589325842249
823,-0.03376586382059558
824,-0.15336704649272814
825,0.9256973721590216
826,-0.0523354200467216
827,-0.28055408512238467
828,-0.05421090841653501
829,-0.3021174219014346
830,-0.12474767857623234
831,-0.6181426094040993
832,-0.12603989114664335
833,-0.7288498574314488
834,1.6511402904100638
835,1.262766793599591
836,-0.3305292501557829
837,1.5634742437520415
838,-0.5528591881693529
839,-0.7182694494084637
840,0.38552516138992676
841,-0.36175253861268913
842,0.08763855615984512
843,-0.8882780298853619
844,1.112927160591071
845,-0.11053754768257518
846,-0.824781546126429
847,-0.9635735493115155
848,-0.816253768045866
849,-0.5562491702969153
850,-0.5562762988664071
851,0.6671906066613845
852,-0.6000156192893663
853,-0.6572333735478637
854,-0.5519962788945294
855,2.8055576042150707
856,0.4390225148006607
857,0.14001664105855585
858,-0.6900411131986377
859,0.7383529942167945
860,-0.6544034832030431
861,-0.5994873720928834
862,-0.4137269211908916
863,1.1575876775827814
864,-0.29872416377021155
865,-0.09257953938050731
866,2.40267618437325
867,-0.10298481371849633
868,-1.19685149894424
869,0.514602730148965
870,-0.46327414470593414
871,0.3984791359624458
872,-0.3145541730358213
873,-0.21116377916317106
874,-0.3355460766278931
875,0.1656637678502621
876,-1.0183939421452042
877,-0.316852536692648
878,-1.227886247319875
879,-0.6276043109168314
880,0.6842999324939758
881,-0.5280849038704226
882,1.6355114036020775
883,3.5254630650958045
884,-0.7170699249677396
885,2.5268896314808913
886,0.7618146542872768
887,-0.023967253683528665
888,0.7482709191596537
889,0.6482768012813729
890,-0.40867012668818326
891,2.347417428318396
892,-0.79372382890627
893,-0.8121153779309981
894,0.06155380289542782
895,-0.46006861499209734
896,-0.40423416543297513
897,1.6879759734268944
898,-0.1873991707752231
899,-0.005352910642608642
900,-0.43185242784001726
901,0.3835855084607794
902,-0.684452779968666
903,2.1490541478361687
904,-0.27572568826730426
905,0.7999510506872423
906,0.004314342282544174
907,0.5521114315906099
908,-0.5018092200900555
909,-0.6196408468184801
910,-0.5782814841337475
911,0.06830847179057674
912,1.1952429807749965
913,-1.0656221220489777
914,-0.35787464016823267
915,-0.13286340113197945
916,-0.11010441022754269
917,1.139065870642666
918,2.0615435371613775
919,1.3870617090808053
920,-0.6809869754923727
921,1.6254657521477132
922,-0.4820113643681109
923,0.8269907514133256
924,1.8676603697423269
925,0.2389284617891127
926,-0.7581062957514872
927,-0.22806893964383185
928,-0.4357834075128414
929,-1.0953150956068058
930,3.3115711519631756
931,-0.6269192343567866
932,1.1371477318912637
933,1.7652127174207688
934,1.5206679323067476
935,-0.5611389468584175
936,2.9406358855992516
937,0.3857449433526097
938,0.007182056867046212
939,-0.40508680394782626
940,1.013568998598813
941,-0.35101803834636824
942,1.3486492920803241
943,-1.6039879377903454
944,-0.24177539318327537
945,-0.3101191098843282
946,0.2498927227844544
947,-0.6701062008390699
948,-0.5168175849775675
949,-1.3954960880768894
950,0.03488071137470305
951,-0.07159831455327052
952,-0.5006621622080292
953,2.730093325534279
954,-0.28192717828015684
955,1.7008552074812378
956,-1.3856659501716075
957,0.9513945390305035
958,-0.5965068836111272
959,2.041816709755035
960,-0.02766324637901179
961,-0.5982346972903805
962,2.9401104721998865
963,-0.2872429854678864
964,1.0456201169722583
965,-0.5802998969385218
966,-0.13455410933194628
967,-1.1369638345879245
968,0.2276594390497332
969,-0.5410808350568121
970,-0.46528820626203793
971,-1.0798363461395393
972,1.0584860110391479
973,0.30043844465146896
974,-0.3599306924386815
975,0.9440397802525051
976,-0.4733382624244583
977,0.04590282585777984
978,-0.2785279971254073
979,1.0319100319992751
980,-0.05814732372554468
981,-0.7216731177554716
982,-1.0834606449145685
983,-0.5266616662294575
984,-0.6320284492826101
985,-0.5771077577004163
986,-0.19061019328859263
987,1.6885427191196272
988,1.0808478623361333
989,1.0614308172018763
990,0.819374291453613
991,-0.461732954134685
992,-1.5693676545241508
993,1.1358763712255802
994,0.6497603842414557
995,-0.3830207136881473
996,-0.28719835485761824
997,-1.225466673823021
998,-1.2099833080347635
999,-0.6708152347335112
1000,-0.09031179249557263
1001,-0.4361743183868429
1002,1.3052977618149328
1003,0.7455242645729883
1004,0.8188335721435915
1005,0.05542468908526316
1006,-0.4722252303816225
1007,1.4105854293218885
1008,-1.279455211250622
1009,0.12504976952464392
1010,-0.18666167256354413
1011,0.4815073803179815
1012,0.19279624858875855
1013,-0.5913211085574623
1014,-0.4750753345009967
1015,-0.3551458477101099
1016,-0.5459332487652365
1017,-0.655214192526593
1018,0.47785784420514155
1019,0.6250154766481939
1020,-0.880107183819584
1021,0.0840800694592786
1022,1.4325122078013819
1023,-0.42513212238035697
1024,0.0683298184516648
1025,-0.4205280831190178
1026,2.77082416248952
1027,1.2818133935500537
1028,0.4878845700972496
1029,0.1395512023248086
1030,1.783799572280934
1031,-0.6673699969787165
1032,-0.6387371430548203
1033,-0.30993421080014516
1034,-0.22436709870117963
1035,0.9485265010940934
1036,-1.280718450069271
1037,0.19803440979943523
1038,0.22760112399181748
1039,-0.3307012018878102
1040,-0.5723278903902029
1041,1.5332261183633527
1042,-0.11566367007166606
1043,-0.6176170286939401
1044,-0.9579081832038082
1045,-0.8858860776273623
1046,1.8484114895278767
1047,-0.19055404236361373
1048,-0.35841420042221206
1049,0.3953528817659818
1050,-0.39638664648059185
1051,-0.3895250147822402
1052,-0.5179251944765422
1053,0.12893684495271737
1054,-0.061512307519519895
1055,0.6023203315428299
1056,-0.11553770900377068
1057,0.06688738554249644
1058,1.5532858818015614
1059,0.34423212243837725
1060,-0.09903165063321226
1061,-0.890810245760627
1062,0.2866390492782122
1063,-0.4996445875793119
1064,0.6045846272664517
1065,-0.883362456675318
1066,-0.5262405539237449
1067,-0.12576455857137378
1068,-1.0926642737744716
1069,-0.33379569591167
1070,0.7269451918618588
1071,0.47854373010686646
1072,0.2700569377912283
1073,-0.6262606003617196
1074,-0.5066984828297477
1075,-0.024243204694999736
1076,0.33738214494687235
1077,-0.218652326885538
1078,-1.1214638568735336
1079,-0.4792925927552063
1080,-0.306615351674455
1081,-0.15416257030276165
1082,-0.25937595314489664
1083,-0.5662080000627303
1084,1.1760041572192708
1085,-0.457773325201942
1086,0.023426684623925005
1087,-0.12817020815174596
1088,-0.5560745908327607
1089,-0.19267881314690763
1090,2.091639423398414
1091,-0.008880666999146254
1092,1.031732210349693
1093,-0.5399018765485498
1094,-0.7300549800060068
1095,-0.18080874514581133
1096,-0.44075937660300224
1097,-0.5426569137559557
1098,-0.337882896009177
1099,-0.030218214452546403
1100,-0.6995990778851763
1101,0.896479191877285
1102,-0.7965022431461087
1103,-0.2172315247894023
1104,-0.0416512010878908
1105,-0.3453246821489685
1106,0.23586260436752188
1107,1.0005439625611123
1108,-0.5802745391124104
1109,-0.3433985802191204
1110,0.9910681639992153
1111,0.7010541285910377
1112,0.6763829044805705
1113,-0.8919854273939473
1114,-0.5375648482454107
1115,0.017985488885957454
1116,0.4338543224548845
1117,0.15751613133025577
1118,-0.3831742208017506
1119,-0.6464158612722284
1120,1.017130841587334
1121,-0.5000568098918641
1122,0.47633718573250106
1123,-0.516387195047904
1124,-0.4580420876175736
1125,-0.46486593354942113
1126,-0.14642647944491316
1127,0.8252792759999155
1128,0.6349584570054465
1129,-0.04003960888135098
1130,-0.699052359647887
1131,-0.39701908264877933
1132,-0.4740032691938215
1133,-0.5754837935468841
1134,-0.3955315524816614
1135,1.0784075416649155
1136,-0.2914814369094371
1137,-1.1786979766260761
1138,-0.4015314128545108
1139,0.45209550192050785
1140,-0.39237147119082844
1141,0.10655353438962356
1142,-0.5994654583092461
1143,-0.5244812637081615
1144,0.16613143865298513
1145,2.348921536835579
1146,-1.2950625625506373
1147,-0.17371085883333412
1148,-0.5301725590044595
1149,0.0470231001266509
1150,-0.18334499026663603
1151,0.2057771966260593
1152,0.15401355848131357
1153,-0.31315014755142967
1154,-0.4107056346179432
1155,-0.42983661833741593
1156,0.40284968746110006
1157,0.2686365503587588
1158,1.0137256734235691
1159,-0.3846798879474135
1160,0.6706433281377511
1161,-1.659035879070026
1162,0.1475751342222958
1163,1.1272849950661759
1164,-0.9582354168550749
1165,-0.6574525312179222
1166,-0.30893545251376386
1167,-0.7939446364420955
1168,-0.3271941557096594
1169,-1.035114143371029
1170,0.7913716830620071
1171,2.3791428664504233
1172,-0.26617179626336407
1173,-0.3190369211799636
1174,-0.4948279578369938
1175,-0.7856698324206673
1176,-2.0021140735060023
1177,-0.5733477441296035
1178,0.08695901295257281
1179,2.634093334265914
1180,2.8458451005596226
1181,0.3198740430392266
1182,-0.5814459224237395
1183,0.26533288934882254
1184,1.9902883360770864
1185,-0.5442735254645358
1186,-0.13204695692997132
1187,-1.037782871350328
1188,0.3046273981590743
1189,-0.7781246510583762
1190,-0.06897530386467442
1191,-0.4461292908580069
1192,-0.2803841393394249
1193,-0.5392251401628015
1194,-0.5681187325291789
1195,0.14227980187220318
1196,0.11943570796211223
1197,1.0261991782616637
