ID,Prediction_baseline,BaselineRank,Prediction_experiment,ExperimentRank,RankShift
128679,0.645729037003094,93530,0.7243251600752897,88216,5314
264455,0.563699253641915,101322,0.6390318638206695,96009,5313
402749,0.589173402469674,98827,0.66418062508602,93515,5312
242078,0.416201101308871,117129,0.4846690508744863,111818,5311
475249,0.736011898215771,85142,0.8218398732632464,79832,5310
268804,0.489293106378574,108858,0.56407116295143,103549,5309
357120,0.644337673921598,93666,0.7227151229435852,88359,5307
136398,0.413234493836664,117463,0.4814471999526569,112157,5306
85273,0.796609431209162,80160,0.8819070938362966,74855,5305
404248,0.522591103710462,105398,0.5985482384868117,100094,5304
341171,0.600383334370787,97771,0.6761472228638689,92468,5303
100519,0.781394180738934,81406,0.8670648134853285,76106,5300
456050,0.469679969648972,111023,0.5428299543433136,105724,5299
490372,0.43300302796439,115201,0.5021226024029737,109907,5294
164973,0.555409167653092,102150,0.631146096575723,96857,5293
192304,0.402077451924147,118841,0.4686756410912218,113551,5290
180616,0.538650964307822,103817,0.614802253054793,98528,5289
376483,0.611068020438711,96782,0.6870258065293895,91496,5286
345195,0.613779226545138,96505,0.6904717917343148,91220,5285
32160,0.484125253491194,109399,0.5585340732754517,104116,5283
312703,0.484649737519356,109357,0.5589325829616311,104075,5282
19563,0.466563081729926,111354,0.5391620647816525,106073,5281
141731,0.604682586454985,97382,0.6800956612794805,92104,5278
371674,0.571181661489069,100574,0.6459386491846313,95299,5275
460166,0.435470523122969,114899,0.504616195217875,109628,5271
293989,0.404270913097628,118581,0.4708587214518916,113311,5270
139449,0.464729643234983,111574,0.5371152581976025,106304,5270
181753,0.670167287885762,91116,0.7510985573856432,85848,5268
47541,0.59262821531478,98496,0.6674245212944281,93230,5266
231905,0.492852570822697,108460,0.5675753738854925,103198,5262
415425,0.639144615730291,94160,0.7166251845874836,88902,5258
467978,0.595239859620501,98255,0.6698414676890552,92999,5256
428644,0.40018396290828,119066,0.4664621521635044,113811,5255
152542,0.437588011972028,114625,0.5069253660299813,109370,5255
433555,0.403599506581547,118655,0.4700246371784851,113402,5253
402507,0.528929069652231,104782,0.6045668513292807,99529,5253
257323,0.537870267186351,103905,0.6135964250070365,98653,5252
397725,0.432880556281868,115214,0.5016069096482221,109964,5250
307368,0.786425258253298,81005,0.8711198405062675,75756,5249
126355,0.681394398759004,89957,0.764576367240734,84708,5249
258760,0.446125920992242,113676,0.5161975813624464,108430,5246
149480,0.4779737910862,110102,0.5512100957299111,104858,5244
466341,0.597408133310565,98055,0.6719217851033775,92811,5244
180565,0.68477556137342,89618,0.7680344379846111,84375,5243
299935,0.41841306871081,116887,0.4862664809827317,111646,5241
239461,0.608743127470233,97008,0.6839877748176544,91769,5239
276339,0.474419179834452,110516,0.5472465481688767,105280,5236
82443,0.711804567721986,87251,0.7958989522758237,82015,5236
61227,0.473920349968132,110563,0.5468028179001566,105328,5235
337347,0.420164101020616,116674,0.4880116552258059,111439,5235
241677,0.491675381179647,108612,0.5659253929851407,103379,5233
351794,0.412856104904423,117513,0.4804075085702496,112281,5232
136649,0.666777628103797,91504,0.7466268149581664,86272,5232
238045,0.419566173802142,116748,0.4873152213155716,111517,5231
181405,0.479254360499989,109962,0.5525088382933769,104732,5230
122380,0.48567612436475,109263,0.5593206882248632,104036,5227
82832,0.413825077813675,117394,0.4813288082522906,112168,5226
429291,0.433227978806326,115166,0.5018042158611171,109940,5226
45311,0.483502283629253,109476,0.5572415292792885,104252,5224
470766,0.392375946725167,119974,0.4581928923202177,114750,5224
283016,0.617646057287782,96156,0.6939359563138677,90933,5223
492476,0.49812883856665,107908,0.5728168371009934,102688,5220
334736,0.501748745762149,107542,0.5767449007532751,102322,5220
232589,0.508786890468593,106821,0.5837284281749959,101606,5215
166001,0.404545324803066,118541,0.4706720135267946,113326,5215
86084,0.406704169089578,118240,0.4735111370927499,113029,5211
275345,0.606211810641824,97249,0.6808682841538877,92038,5211
383701,0.533053121513486,104384,0.6082257044200404,99175,5209
292735,0.506105733863316,107097,0.5809240974711252,101889,5208
394538,0.511342389389873,106553,0.5861130142921784,101345,5208
151734,0.429607193169449,115558,0.497899585574876,110351,5207
119708,0.53251524165288,104430,0.6077384298854432,99227,5203
93428,0.558351890025818,101840,0.6331792695577719,96637,5203
72459,0.402693587996634,118773,0.4685552554842318,113571,5202
402278,0.431988689032231,115309,0.5000222956587084,110107,5202
424543,0.673391776982265,90789,0.7542547077605354,85587,5202
71843,0.552824647202736,102409,0.6276820546223091,97208,5201
426174,0.547047295926466,103007,0.6219805458997616,97806,5201
26571,0.455249377055797,112605,0.5261438782990316,107404,5201
19275,0.527976883244182,104886,0.6028830613118803,99687,5199
153937,0.539901659431082,103689,0.6153288620613521,98490,5199
205475,0.579276047161461,99782,0.6529064669225537,94583,5199
116066,0.563586657847153,101336,0.6378747317945312,96139,5197
389800,0.754547113342135,83582,0.839175386590266,78385,5197
420862,0.564769570812392,101225,0.638832856386738,96031,5194
275601,0.486773820290446,109140,0.560341081561442,103948,5192
302881,0.546178931000232,103086,0.6208936522456465,97897,5189
247416,0.419147249086165,116804,0.4864852734191952,111615,5189
51591,0.531967604851828,104493,0.6068289204228907,99304,5189
319019,0.490680211971799,108718,0.5642143004967431,103533,5185
106596,0.773879743820657,82062,0.8574849617903709,76880,5182
16241,0.420518780543486,116629,0.4879139573221304,111448,5181
428107,0.76118693373149,83059,0.8450655699086589,77878,5181
428858,0.623470508568804,95656,0.6986336045676154,90476,5180
494716,0.434270043897892,115051,0.5023976259928238,109873,5178
321285,0.49843864406323,107878,0.5727353943849488,102700,5178
196124,0.426016741665624,115960,0.4941030620263973,110783,5177
481366,0.406224876057545,118298,0.4727581035221847,113123,5175
36582,0.433535204322949,115129,0.5017122489775484,109955,5174
192049,0.794136504324287,80375,0.8780856859312277,75201,5174
487240,0.771451496323794,82229,0.8553723017361946,77055,5174
140780,0.436627834976916,114748,0.5051792301709794,109575,5173
373742,0.430772080652238,115441,0.4986526196295642,110269,5172
333216,0.763939037099188,82833,0.84810045555223,77661,5172
412842,0.394046936517439,119792,0.4592580970915724,114622,5170
15571,0.625618149771769,95473,0.7004596181299813,90304,5169
291909,0.595279199707506,98250,0.6689361611843101,93082,5168
339008,0.429434852375297,115579,0.4973281959628559,110411,5168
300845,0.531501246407363,104530,0.6063214207501122,99362,5168
433994,0.423606879900104,116242,0.491352883487705,111076,5166
91480,0.431408966155146,115370,0.4991485728465409,110207,5163
470526,0.457697813594772,112348,0.5285156797427061,107186,5162
202095,0.404641331311756,118519,0.4704200215928429,113357,5162
139127,0.408742737036887,118023,0.4750154346751631,112862,5161
466779,0.733792544183305,85325,0.8182340713753631,80164,5161
497124,0.488593035923381,108942,0.5617315479985706,103782,5160
15672,0.411126747380546,117744,0.4775476649432146,112589,5155
294664,0.400449767817926,119032,0.4659142091363069,113878,5154
182784,0.634529259351801,94634,0.7100483726546328,89481,5153
364680,0.741411229791014,84700,0.8252076213073942,79547,5153
127570,0.707394296622716,87601,0.7906844594374611,82449,5152
143830,0.685612862994478,89538,0.7678506647494938,84389,5149
282056,0.401922866518726,118861,0.467384160251603,113716,5145
365852,0.45619566916475,112506,0.5266148880796433,107361,5145
22648,0.406075542040486,118316,0.4723050956079332,113171,5145
96346,0.492532578155059,108501,0.5660484436541211,103357,5144
51101,0.663791511578782,91826,0.7415908895533552,86683,5143
135499,0.404534991734763,118545,0.4700227249166594,113403,5142
371445,0.405241058079577,118428,0.4710950747168141,113287,5141
123358,0.396909979098161,119467,0.4619107224743303,114327,5140
427036,0.435113259563173,114945,0.5030038975648099,109806,5139
262540,0.428686721713098,115668,0.4962976118856477,110531,5137
197677,0.534149844142302,104279,0.6085827518996126,99145,5134
6114,0.533480410284266,104345,0.6078771033751764,99211,5134
459896,0.77474136378039,81998,0.857678592310841,76864,5134
159254,0.740694452332209,84753,0.8244031591893215,79620,5133
147491,0.521722946575863,105480,0.5961460970859807,100348,5132
142423,0.598975154399077,97914,0.6722476256892332,92785,5129
187811,0.571276682239381,100565,0.644616604060679,95437,5128
190445,0.67225424612382,90908,0.7519720900579302,85781,5127
274933,0.596933350178223,98096,0.6701623358351705,92969,5127
277856,0.461331359409942,111946,0.5319644277607436,106821,5125
307257,0.79694366059243,80123,0.8802488544094353,75000,5123
406554,0.460568265821485,112030,0.531318934015223,106908,5122
68714,0.765030838055351,82751,0.8484509278495431,77631,5120
497223,0.431880573431567,115317,0.4991854632124144,110200,5117
207399,0.588239339192432,98917,0.6611141620128835,93801,5116
100911,0.62877512396328,95180,0.703443454202068,90065,5115
60873,0.494610661111833,108277,0.5679074635331431,103162,5115
390456,0.441478295823657,114189,0.5097185463415193,109076,5113
128656,0.461533795601312,111915,0.532142742157632,106803,5112
438325,0.583596543243399,99357,0.6560744960382394,94245,5112
493479,0.626745665272383,95377,0.7008459227907404,90266,5111
474712,0.536010490119754,104094,0.6103230018205767,98984,5110
467896,0.643979523027998,93699,0.7198310248853541,88590,5109
245840,0.520732756059902,105571,0.5950364959139395,100462,5109
401430,0.714318412005214,87030,0.7969312777362121,81921,5109
403010,0.395091048835101,119687,0.4597072448364684,114579,5108
218449,0.673363257549765,90796,0.7530627776188605,85689,5107
291667,0.404220472318915,118590,0.4692216371781659,113484,5106
96353,0.635219818834159,94559,0.7103353913597708,89454,5105
214246,0.578289758876093,99873,0.651246517661031,94768,5105
269568,0.407315768855406,118167,0.4732721584710924,113065,5102
432456,0.560488964033868,101616,0.634429113999564,96515,5101
465130,0.454744273432422,112667,0.5245403661041442,107568,5099
370952,0.443362768347127,113990,0.511570681637634,108892,5098
352737,0.404623408234012,118521,0.4698107912747382,113423,5098
433094,0.490124575594916,108765,0.5628729565154026,103669,5096
6049,0.393048289812404,119903,0.4578325225309105,114807,5096
454423,0.597872977849644,98007,0.6707275131867967,92911,5096
359335,0.502195018375155,107497,0.5759762586625264,102402,5095
204303,0.755683230998193,83495,0.8389899593453026,78400,5095
389404,0.439248684878687,114443,0.5070582689982183,109354,5089
76035,0.448287631969153,113409,0.5172874299211128,108321,5088
468185,0.604720292750594,97379,0.6780861699932986,92292,5087
141364,0.436124739058322,114813,0.5037611094306989,109727,5086
184558,0.41249569642563,117560,0.4784889295852185,112475,5085
495487,0.676690113356183,90454,0.7569431545805222,85369,5085
376760,0.438009174356162,114576,0.5058648083147339,109493,5083
449342,0.665683923134442,91619,0.7434274603873217,86537,5082
36783,0.459328915229459,112150,0.5296586465236612,107068,5082
237224,0.704558303758215,87857,0.7864172063528198,82775,5082
355285,0.653410490814928,92793,0.729920009426025,87713,5080
271781,0.569379865848445,100768,0.6422838606190223,95688,5080
90858,0.63776089524101,94314,0.7127114070659601,89238,5076
378873,0.429407284860506,115582,0.4965387445982199,110506,5076
247727,0.472310272084936,110739,0.5433898029500814,105663,5076
204405,0.603301584490566,97516,0.6764333190135842,92441,5075
65585,0.569674944770856,100726,0.6426314656800145,95652,5074
306551,0.575518685089312,100170,0.6480995674276324,95096,5074
132131,0.501223231971235,107598,0.5746447816560414,102525,5073
37067,0.414082484991721,117355,0.4803392747023025,112286,5069
