ID,Prediction_baseline,BaselineRank,Prediction_experiment,ExperimentRank,RankShift
144913,0.431986737809413,115310,0.5095134350279771,109011,6299
374699,0.414810509045285,117297,0.4902689328881009,111002,6295
55309,0.623950152279302,95610,0.7127465066999396,89320,6290
68328,0.46903133182472,111097,0.5508872692333884,104808,6289
350712,0.405176438938095,118440,0.4798130052152027,112154,6286
316857,0.471369408591543,110839,0.5531414303826393,104567,6272
329223,0.429743399930571,115551,0.5067340244446605,109280,6271
225094,0.611299838273536,96760,0.6996546851286366,90489,6271
89808,0.629534992213962,95105,0.7185870193687379,88835,6270
129149,0.679531110653387,90148,0.7757850723058661,83881,6267
475025,0.599479264721867,97864,0.6866728700916641,91603,6261
289735,0.567550592895379,100952,0.6538722874997854,94692,6260
128233,0.414856987027337,117285,0.4900750471068565,111033,6252
427995,0.409401562266074,117938,0.4840673792471548,111687,6251
381588,0.534724961015235,104216,0.6207406625322346,97967,6249
313150,0.403185206601518,118706,0.4769404822965563,112459,6247
393085,0.415499826672101,117206,0.4906777474115532,110960,6246
435246,0.419679861455483,116727,0.4955567841490684,110484,6243
211206,0.636876240526356,94400,0.7262430762285937,88162,6238
351952,0.39505360877631,119691,0.4681270173285918,113453,6238
400013,0.524887661818369,105191,0.6101309896975631,98960,6231
482761,0.428155976247729,115726,0.5045553687731661,109495,6231
354217,0.503767198124981,107321,0.5884899801147453,101092,6229
365279,0.401634443648964,118891,0.4750494409379682,112662,6229
90902,0.596888836360041,98102,0.6831872876099809,91879,6223
437382,0.422460262428357,116366,0.498642928476436,110144,6222
75509,0.587975882882803,98941,0.6735257696019589,92724,6217
463391,0.496076042009624,108119,0.5799709443528608,101902,6217
106064,0.492354584924804,108519,0.5759106503872988,102302,6217
399081,0.476189445325875,110314,0.5580454687268921,104100,6214
261585,0.419301896071172,116786,0.494589464618742,110572,6214
68667,0.407470896489844,118153,0.4816462158395881,111941,6212
135143,0.507915982565428,106916,0.592238777154214,100705,6211
3647,0.412884190104799,117511,0.4874744127001618,111300,6211
444488,0.594705921816959,98306,0.6805274838787931,92097,6209
309498,0.538342825794639,103855,0.623935686390013,97647,6208
428370,0.767183486558352,82572,0.86660264139054,76367,6205
322738,0.500018937128911,107727,0.5839771375349513,101523,6204
290556,0.436500577435347,114762,0.5140896416817274,108559,6203
342597,0.441746476468957,114167,0.519785135674258,107965,6202
440101,0.420429101550406,116641,0.4960509475489379,110439,6202
259217,0.405787148887817,118358,0.4798063606138739,112157,6201
321354,0.432594992481487,115254,0.5089948404710208,109053,6201
436618,0.566804387598485,101038,0.6522700468195104,94838,6200
250037,0.447870914071581,113457,0.5270228738396323,107259,6198
91468,0.441089790999389,114227,0.5190756576819782,108030,6197
94545,0.445309137747212,113780,0.5236664802518726,107586,6194
78021,0.561166841028627,101541,0.6474995283979926,95349,6192
192811,0.641352118924372,93946,0.7308678346367443,87755,6191
493859,0.58444450632119,99271,0.6696354221785774,93081,6190
438124,0.62533495015987,95496,0.7129470840128738,89307,6189
238685,0.684178545842239,89678,0.7800231512643447,83489,6189
349176,0.779935481931564,81546,0.8790207443858276,75358,6188
136916,0.635261456796855,94554,0.724043703444452,88368,6186
235656,0.415868694680843,117158,0.4905308870570322,110973,6185
226543,0.433316572615323,115160,0.5098991509698111,108975,6185
389178,0.463730843473885,111671,0.5442142614477106,105490,6181
367420,0.634674427233537,94613,0.7229930037175726,88439,6174
254713,0.45429056292489,112718,0.5338344067138291,106547,6171
296254,0.572178246797083,100477,0.6575845232410586,94307,6170
237228,0.475361604386657,110422,0.5566326019373253,104253,6169
440129,0.630998561274799,94975,0.718928146140961,88806,6169
197692,0.399735252239016,119130,0.472311685819811,112962,6168
103632,0.584006345622921,99323,0.668707683299371,93157,6166
487206,0.400210132765406,119061,0.4729725035709881,112895,6166
238211,0.515233465207832,106160,0.599570589507113,99998,6162
255883,0.439840904597956,114369,0.5172736596102739,108208,6161
307566,0.465109282949214,111522,0.5452581404744388,105361,6161
419686,0.529252677005285,104750,0.6141794209345603,98591,6159
315291,0.63727290096785,94372,0.7256389734634574,88214,6158
152215,0.474796109175146,110481,0.555915260430138,104324,6157
244314,0.712356473805838,87200,0.8094554644852,81045,6155
474038,0.721460809431599,86365,0.8195667073445652,80218,6147
222401,0.42611411950887,115945,0.5016054239558462,109801,6144
447460,0.704616684751398,87851,0.8016370542996171,81707,6144
279439,0.494580832328551,108278,0.5777520786557402,102135,6143
353500,0.524705142208091,105209,0.608848537593683,99075,6134
75688,0.408070427667699,118106,0.4813576473351958,111974,6132
405295,0.473225788404169,110639,0.5536778092153568,104513,6126
305661,0.506440165984948,107064,0.5898324660142983,100940,6124
159261,0.541506059304837,103541,0.6263564428594777,97420,6121
433422,0.39769670066102,119381,0.4696218278368894,113261,6120
353242,0.66953886672436,91179,0.7621810905981341,85059,6120
218901,0.585484230945477,99162,0.6700703693130563,93043,6119
313467,0.615775752276017,96328,0.7031517423594886,90210,6118
104430,0.41119995557334,117729,0.4846009268099912,111611,6118
263088,0.482810171626283,109563,0.5647934036523032,103447,6116
31658,0.441610707192803,114179,0.51872399514131,108066,6113
195436,0.633018418288811,94777,0.7204989500935066,88667,6110
371139,0.400526492732659,119019,0.4728044752180292,112910,6109
64923,0.546286257333748,103070,0.6311424421622482,96963,6107
147454,0.442991673376646,114028,0.5202680717675243,107922,6106
124769,0.622012624317513,95769,0.7088381664635734,89664,6105
492476,0.49812883856665,107908,0.5810497415702638,101803,6105
388037,0.518502380786181,105814,0.6023508137684088,99723,6091
144969,0.433590232626619,115122,0.5092669966319537,109032,6090
336796,0.683589607161589,89748,0.778014739497178,83662,6086
495538,0.422790551034924,116334,0.4976134829436959,110250,6084
242078,0.416201101308871,117129,0.4899232287655218,111045,6084
265073,0.392710085312145,119934,0.4646146208004985,113851,6083
127447,0.624615674001914,95554,0.7108986261977115,89473,6081
309652,0.506903779280098,107013,0.5898742180307865,100933,6080
274326,0.405040502004328,118466,0.4776170712076019,112387,6079
105301,0.622221352307894,95752,0.7087307678872191,89673,6079
392597,0.594589062655483,98316,0.679119892481554,92239,6077
166020,0.42101371687311,116563,0.4955449643501709,110486,6077
21355,0.403126902217327,118717,0.4752196402021582,112640,6077
41733,0.645651439883206,93535,0.7339269644529742,87462,6073
168059,0.40650536075105,118267,0.4794293683926737,112197,6070
110297,0.419894429620238,116701,0.4940422722039427,110632,6069
433204,0.598368537531512,97963,0.6830348769809067,91895,6068
263463,0.408706921187725,118029,0.4814446152378606,111963,6066
207738,0.557674312351175,101922,0.6425212575022586,95856,6066
136398,0.413234493836664,117463,0.4866285660122359,111400,6063
124497,0.696222680298736,88622,0.7910933652708083,82560,6062
134790,0.754840740200832,83550,0.8526030169506177,77489,6061
171999,0.5874053074326,98983,0.6712827117756467,92923,6060
263572,0.437635509252181,114620,0.5140844122948564,108560,6060
494235,0.407092076835783,118189,0.4799804241260632,112133,6056
12897,0.395452199865574,119644,0.4669471201567907,113593,6051
485602,0.698206434201355,88435,0.7932759874646109,82386,6049
216686,0.481633224136271,109704,0.5623895042713664,103656,6048
20251,0.403108332904155,118719,0.4749713526506288,112674,6045
18555,0.626105065386839,95431,0.7118884958137821,89388,6043
41948,0.464685221257952,111581,0.543719768832402,105539,6042
62340,0.46246832941744,111802,0.541536114562721,105764,6038
402749,0.589173402469674,98827,0.6728367266343511,92790,6037
404248,0.522591103710462,105398,0.6058871635679379,99363,6035
357120,0.644337673921598,93666,0.7322448622394033,87632,6034
456050,0.469679969648972,111023,0.5490858493017015,104992,6031
253014,0.433585275015026,115123,0.5085346127185854,109097,6026
341171,0.600383334370787,97771,0.6849824892927143,91746,6025
134075,0.735663175354622,85178,0.8325725756274542,79156,6022
490372,0.43300302796439,115201,0.507722665967483,109180,6021
180616,0.538650964307822,103817,0.6224674854176768,97797,6020
299935,0.41841306871081,116887,0.4915917352537546,110867,6020
497933,0.452387087533134,112930,0.5302768558538775,106912,6018
351794,0.412856104904423,117513,0.4857346025521954,111497,6016
467978,0.595239859620501,98255,0.6791114968950193,92240,6015
268804,0.489293106378574,108858,0.570720883904426,102848,6010
475249,0.736011898215771,85142,0.8327943707483022,79134,6008
231905,0.492852570822697,108460,0.5743553269824424,102452,6008
61227,0.473920349968132,110563,0.5532621646252158,104556,6007
19563,0.466563081729926,111354,0.5453684093304008,105347,6007
376483,0.611068020438711,96782,0.6960410062096924,90780,6002
144567,0.492511565553158,108503,0.5739541084997094,102502,6001
293989,0.404270913097628,118581,0.4759036974520882,112580,6001
238045,0.419566173802142,116748,0.4926770812858191,110749,5999
276339,0.474419179834452,110516,0.5536322192080071,104517,5999
433555,0.403599506581547,118655,0.4750600842297438,112661,5994
47541,0.59262821531478,98496,0.6761465254986861,92503,5993
158659,0.416462973185333,117101,0.4893488416724947,111110,5991
307368,0.786425258253298,81005,0.8827856111329868,75015,5990
139449,0.464729643234983,111574,0.5433016161642212,105585,5989
257323,0.537870267186351,103905,0.6212586520514477,97918,5987
334736,0.501748745762149,107542,0.5836517119171809,101558,5984
126355,0.681394398759004,89957,0.7746625220497396,83974,5983
312703,0.484649737519356,109357,0.5654965324083903,103375,5982
397725,0.432880556281868,115214,0.5072230813422077,109233,5981
141731,0.604682586454985,97382,0.6890123888465615,91402,5980
231058,0.450012197440019,113213,0.527208409469517,107235,5978
333250,0.442038211653758,114139,0.5178078107183695,108161,5978
136649,0.666777628103797,91504,0.7565040731135193,85527,5977
209631,0.71642914584548,86816,0.8119778852076016,80841,5975
138491,0.554185026178281,102266,0.6381316579363426,96291,5975
85273,0.796609431209162,80160,0.8937325208419836,74185,5975
232589,0.508786890468593,106821,0.5907970648218204,100846,5975
402507,0.528929069652231,104782,0.6120461035051723,98808,5974
164973,0.555409167653092,102150,0.6391594712511472,96176,5974
180565,0.68477556137342,89618,0.7781843073133992,83646,5972
466341,0.597408133310565,98055,0.6807260633400491,92085,5970
470013,0.42823098269366,115721,0.5020284463669348,109754,5967
239461,0.608743127470233,97008,0.692976887549364,91044,5964
86084,0.406704169089578,118240,0.4786074738830706,112278,5962
153937,0.539901659431082,103689,0.6230398551230147,97727,5962
32160,0.484125253491194,109399,0.5648736402618414,103439,5960
149480,0.4779737910862,110102,0.5576615630777292,104145,5957
72459,0.402693587996634,118773,0.4736020082901425,112817,5956
429291,0.433227978806326,115166,0.5074363491264315,109211,5955
181405,0.479254360499989,109962,0.5589939792288523,104010,5952
45311,0.483502283629253,109476,0.563798227302212,103526,5950
19275,0.527976883244182,104886,0.6103610126476093,98939,5947
258760,0.446125920992242,113676,0.522056832426553,107729,5947
119708,0.53251524165288,104430,0.6152981952745924,98484,5946
264455,0.563699253641915,101322,0.6472174730049816,95380,5942
383701,0.533053121513486,104384,0.6158006348858098,98442,5942
82132,0.397578857821938,119395,0.468120277759475,113455,5940
470766,0.392375946725167,119974,0.4630008603042279,114034,5940
481366,0.406224876057545,118298,0.4778620795866625,112358,5940
450613,0.557868372236354,101897,0.6415179858852782,95959,5938
283016,0.617646057287782,96156,0.7030497686741334,90219,5937
82443,0.711804567721986,87251,0.8064755779082177,81314,5937
371674,0.571181661489069,100574,0.6543704682302893,94638,5936
321285,0.49843864406323,107878,0.5795992044037307,101945,5933
15672,0.411126747380546,117744,0.482769419297637,111813,5931
402278,0.431988689032231,115309,0.5056501887062681,109384,5925
122380,0.48567612436475,109263,0.5659328159485028,103339,5924
373742,0.430772080652238,115441,0.5042584972217821,109517,5924
152542,0.437588011972028,114625,0.5126125356935547,108702,5923
339008,0.429434852375297,115579,0.5029068543770521,109656,5923
51591,0.531967604851828,104493,0.6143849206662056,98572,5921
139127,0.408742737036887,118023,0.4802149209461965,112107,5916
460166,0.435470523122969,114899,0.509796753412228,108983,5916
282056,0.401922866518726,118861,0.472430773205198,112946,5915
389800,0.754547113342135,83582,0.8503796330916659,77669,5913
300845,0.531501246407363,104530,0.6138703296430057,98621,5909
466779,0.733792544183305,85325,0.8291418252491312,79417,5908
202095,0.404641331311756,118519,0.4755219075516413,112611,5908
275345,0.606211810641824,97249,0.6898208636304852,91342,5907
494716,0.434270043897892,115051,0.5080895702563576,109148,5903
36582,0.433535204322949,115129,0.5072682752572124,109227,5902
319019,0.490680211971799,108718,0.5709521719297473,102822,5896
302881,0.546178931000232,103086,0.6287553115925316,97190,5896
262540,0.428686721713098,115668,0.5018706650347665,109774,5894
428858,0.623470508568804,95656,0.7078539130682029,89763,5893
416919,0.458519336942772,112240,0.5359479193772577,106348,5892
15571,0.625618149771769,95473,0.7097195431060649,89582,5891
135499,0.404534991734763,118545,0.4751378519855835,112654,5891
26571,0.455249377055797,112605,0.532182369393025,106716,5889
192049,0.794136504324287,80375,0.8898587005038405,74487,5888
371445,0.405241058079577,118428,0.4762083596487214,112542,5886
71843,0.552824647202736,102409,0.6356588108309861,96525,5884
487240,0.771451496323794,82229,0.8668287391711258,76346,5883
412842,0.394046936517439,119792,0.4641623486050725,113909,5883
96346,0.492532578155059,108501,0.5728119855108071,102619,5882
333216,0.763939037099188,82833,0.8594477715895099,76955,5878
355323,0.627696316013235,95293,0.7115324043936373,89415,5878
63834,0.629922885012592,95071,0.7141689388369796,89194,5877
143830,0.685612862994478,89538,0.7780183584545718,83661,5877
140780,0.436627834976916,114748,0.510884330976105,108872,5876
470526,0.457697813594772,112348,0.5346109180450829,106472,5876
197677,0.534149844142302,104279,0.6162034823707212,98405,5874
123358,0.396909979098161,119467,0.4668694980483409,113599,5868
497124,0.488593035923381,108942,0.5684232436360545,103077,5865
428107,0.76118693373149,83059,0.8563743888290191,77194,5865
359335,0.502195018375155,107497,0.5829327919373025,101632,5865
60873,0.494610661111833,108277,0.574725292967364,102413,5864
436047,0.514018450057684,106305,0.5948219505160391,100443,5862
142423,0.598975154399077,97914,0.6810962567737532,92052,5862
100911,0.62877512396328,95180,0.7127595628900909,89319,5861
171274,0.413406710755661,117442,0.4847662490648585,111585,5857
474712,0.536010490119754,104094,0.6180003275566361,98238,5856
205475,0.579276047161461,99782,0.6614167088930172,93926,5856
497223,0.431880573431567,115317,0.5048455932387566,109462,5855
182784,0.634529259351801,94634,0.7191894573143269,88779,5855
93428,0.558351890025818,101840,0.6412719929601652,95987,5853
378873,0.429407284860506,115582,0.5021545558149553,109730,5852
127570,0.707394296622716,87601,0.801191424156968,81749,5852
37067,0.414082484991721,117355,0.4856648197111168,111504,5851
291667,0.404220472318915,118590,0.4743526637981207,112739,5851
245840,0.520732756059902,105571,0.6023838341349754,99720,5851
51101,0.663791511578782,91826,0.7514310836208482,85980,5846
274933,0.596933350178223,98096,0.678978555788309,92251,5845
132131,0.501223231971235,107598,0.5815931917368097,101753,5845
403010,0.395091048835101,119687,0.4646486763461861,113844,5843
352737,0.404623408234012,118521,0.4749447445540744,112679,5842
365852,0.45619566916475,112506,0.5326998426280418,106664,5842
424543,0.673391776982265,90789,0.763428921429847,84953,5836
181753,0.670167287885762,91116,0.7595773360758286,85282,5834
6049,0.393048289812404,119903,0.462720679076377,114070,5833
493479,0.626745665272383,95377,0.7101325015763977,89547,5830
24111,0.411224135761745,117728,0.4820055943872566,111899,5829
364680,0.741411229791014,84700,0.8362285933237619,78872,5828
467896,0.643979523027998,93699,0.7293759561601917,87872,5827
190445,0.67225424612382,90908,0.7619320070798591,85081,5827
96353,0.635219818834159,94559,0.7197516197688686,88733,5826
68714,0.765030838055351,82751,0.8598098268073786,76925,5826
241677,0.491675381179647,108612,0.5712961434392667,102789,5823
228748,0.415351393219323,117229,0.4865711530741333,111406,5823
240223,0.4204720580064,116634,0.4920799485450021,110812,5822
107556,0.569770208742984,100715,0.6516600816993118,94894,5821
207399,0.588239339192432,98917,0.6694161159758922,93097,5820
495487,0.676690113356183,90454,0.7669677590063236,84635,5819
247727,0.472310272084936,110739,0.5497922185749425,104922,5817
187338,0.50441688494603,107263,0.5849246284074194,101446,5817
152457,0.471450429128271,110831,0.5487826931314307,105015,5816
204303,0.755683230998193,83495,0.8502037555752492,77682,5813
22648,0.406075542040486,118316,0.4765707030644259,112504,5812
454423,0.597872977849644,98007,0.6795650341653869,92197,5810
426377,0.404829270830361,118493,0.4749099767104621,112683,5810
277856,0.461331359409942,111946,0.5381484147286024,106138,5808
355285,0.653410490814928,92793,0.7396061923239512,86986,5807
73545,0.395850229853183,119592,0.4651187586960374,113786,5806
401430,0.714318412005214,87030,0.8075410882466132,81227,5803
307257,0.79694366059243,80123,0.8920564613622728,74320,5803
321763,0.655012266762752,92640,0.7413957516024247,86838,5802
125865,0.525464719840048,105126,0.6063350872939157,99325,5801
145048,0.590327913523735,98715,0.6713206380242046,92917,5798
204405,0.603301584490566,97516,0.6853603429276117,91719,5797
195901,0.411558020190794,117687,0.482050576111374,111890,5797
390456,0.441478295823657,114189,0.5155613811689912,108393,5796
90858,0.63776089524101,94314,0.7221708222252192,88518,5796
128656,0.461533795601312,111915,0.5383303323164348,106119,5796
333766,0.493665369552006,108390,0.5730035027443285,102596,5794
2933,0.473296474003319,110632,0.5506065011675846,104838,5794
36783,0.459328915229459,112150,0.5358128973839731,106356,5794
128679,0.645729037003094,93530,0.7310677812747288,87737,5793
82832,0.413825077813675,117394,0.4846665522288802,111602,5792
370057,0.421365748487941,116521,0.4929108051514098,110729,5792
449847,0.480729080711885,109804,0.5589767551357803,104013,5791
465130,0.454744273432422,112667,0.5306149146641709,106878,5789
276502,0.530119697452374,104661,0.6110755946444234,98873,5788
76035,0.448287631969153,113409,0.5232466303575363,107622,5787
187811,0.571276682239381,100565,0.6529821211139852,94778,5787
376760,0.438009174356162,114576,0.5116320443844844,108790,5786
102820,0.534715567748193,104218,0.6158945186138834,98433,5785
473672,0.413027936841579,117488,0.4838986801755816,111703,5785
426174,0.547047295926466,103007,0.6284576670873938,97223,5784
192304,0.402077451924147,118841,0.4714073938462146,113058,5783
214246,0.578289758876093,99873,0.6597501860911971,94094,5779
417902,0.631207949016939,94958,0.7143468042833757,89180,5778
462126,0.506224194831793,107082,0.5863144572626594,101306,5776
48807,0.628156334795111,95240,0.7109610334054862,89465,5775
305420,0.485236530848283,109313,0.5636755430321866,103539,5774
120758,0.464356714270851,111610,0.5407849899913539,105841,5769
159254,0.740694452332209,84753,0.8349100282332793,78988,5765
418170,0.701064882670029,88175,0.7929266973454647,82411,5764
468185,0.604720292750594,97379,0.6865014369863038,91616,5763
389404,0.439248684878687,114443,0.512857015569008,108682,5761
486124,0.509100850120002,106780,0.5891190217776121,101019,5761
349381,0.39497964778158,119698,0.4639261408237604,113938,5760
211101,0.566640315455127,101065,0.6479241049521252,95305,5760
147491,0.521722946575863,105480,0.6023771946082576,99722,5758
497615,0.632895631389479,94794,0.7160685232740204,89036,5758
67572,0.520466220642466,105607,0.6009373448338007,99850,5757
78514,0.495729935988809,108153,0.574835972579644,102397,5756
116066,0.563586657847153,101336,0.6452579001244731,95581,5755
456118,0.400091420192462,119077,0.4691331373504219,113323,5754
369982,0.413274763636512,117460,0.4838382042207086,111706,5754
221135,0.488070068128874,108997,0.5667385163891203,103245,5752
321374,0.43229978649173,115284,0.5041019494750059,109535,5749
73249,0.392188136303297,119994,0.4610853534611002,114245,5749
128436,0.609321651703882,96952,0.6911416738678963,91204,5748
465754,0.639816185806475,94091,0.7243485077925638,88346,5745
340458,0.640452825301736,94026,0.7249638008792331,88283,5743
127672,0.701549489940927,88134,0.7931980889894835,82391,5743
490378,0.442546025377471,114076,0.5160434622669519,108336,5740
420282,0.715272030056018,86935,0.8077488770349242,81198,5737
275601,0.486773820290446,109140,0.5652811874552819,103403,5737
192548,0.505776504318275,107122,0.5854580524917085,101386,5736
459542,0.429040592174734,115624,0.5007280864737144,109893,5731
369689,0.604435001145798,97417,0.6856920400850937,91686,5731
491576,0.575286102714375,100188,0.6559362380689904,94457,5731
247416,0.419147249086165,116804,0.4896680455042286,111075,5729
177847,0.743658639575825,84525,0.8370767889321062,78796,5729
272289,0.503232055462144,107391,0.5826265424685356,101663,5728
470143,0.450440213110327,113169,0.524907935677531,107442,5727
