ID,Prediction_baseline,BaselineRank,Prediction_experiment,ExperimentRank,RankShift
138940,0.420567147402538,116620,0.446725248129514,114387,2233
498555,0.427320841887751,115802,0.4540228655664983,113574,2228
208416,0.434372173910258,115028,0.4606762185956514,112803,2225
427788,0.474798170328395,110480,0.5026045664147474,108256,2224
466325,0.393246636002327,119883,0.4187071295843098,117659,2224
180680,0.426500509776323,115899,0.4532463353188219,113677,2222
65383,0.412265865191321,117583,0.4380969408085005,115371,2212
446402,0.411344545949095,117712,0.4369131117945044,115504,2208
262675,0.447065543040994,113551,0.4737807821113685,111343,2208
434191,0.630709431272809,94996,0.6600624537410464,92793,2203
436362,0.469597307055075,111033,0.4973912296720354,108830,2203
180632,0.43568544768454,114875,0.4618355334517104,112674,2201
477263,0.421979758824989,116434,0.4481314039025523,114234,2200
152115,0.404717848112273,118505,0.4301073320225668,116308,2197
315291,0.63727290096785,94372,0.6659482270543116,92184,2188
331846,0.482808215470296,109565,0.5111445314843153,107382,2183
252951,0.392593234623611,119957,0.4176976863942461,117775,2182
445680,0.431102158812342,115399,0.4570518604856068,113219,2180
115229,0.631261624893344,94955,0.6601667545371092,92776,2179
133262,0.432537960003022,115267,0.4581224090362383,113088,2179
433799,0.455099449100163,112624,0.4818508088908252,110447,2177
22270,0.445547949289484,113748,0.4716700169220706,111573,2175
161147,0.406178780903787,118302,0.4316360101442364,116129,2173
109321,0.448989722394045,113327,0.4755689155155321,111154,2173
470310,0.475211707062753,110440,0.5024878210157315,108268,2172
348416,0.453634273948536,112791,0.4803270851565716,110620,2171
373800,0.392174319317138,119999,0.4172211590774513,117828,2171
301358,0.43582471289598,114851,0.4617423496797986,112683,2168
306510,0.456169937263242,112509,0.4827174545598242,110342,2167
290712,0.427725825588625,115763,0.4538696259021767,113597,2166
457866,0.403127440343689,118716,0.4281103224955566,116550,2166
41733,0.645651439883206,93535,0.6738516560460863,91380,2155
211206,0.636876240526356,94400,0.6653990608484057,92247,2153
65851,0.414444385610708,117327,0.4398378412779765,115176,2151
192811,0.641352118924372,93946,0.6699126238526802,91797,2149
40109,0.395742853606448,119604,0.4203383791888022,117456,2148
109533,0.432594324271092,115256,0.4579338901858028,113108,2148
279813,0.427875122367361,115750,0.4537296961060029,113608,2142
38272,0.493394199886734,108413,0.5218105847636212,106272,2141
436527,0.438418366650407,114529,0.4643604100547731,112389,2140
403306,0.423949793160961,116198,0.4497258972659568,114058,2140
86464,0.421179028971075,116543,0.4465868722179919,114404,2139
179608,0.461880622795343,111869,0.4888743483262122,109732,2137
470025,0.424644555226256,116113,0.4506087651745074,113977,2136
91468,0.441089790999389,114227,0.4668885782159273,112092,2135
136916,0.635261456796855,94554,0.6635947437145878,92424,2130
144452,0.485238078021367,109312,0.5130159206347593,107183,2129
470457,0.491379845955852,108642,0.5194839841099693,106515,2127
12068,0.480490322572664,109836,0.5077646434879646,107710,2126
357120,0.644337673921598,93666,0.6723574336036134,91540,2126
144913,0.431986737809413,115310,0.4572426678591891,113187,2123
312522,0.420361613867642,116644,0.4453079130581633,114522,2122
237896,0.430910006389325,115427,0.4561656143664752,113307,2120
38181,0.42063405280314,116610,0.4456772416897969,114490,2120
17327,0.466981825552285,111309,0.4941023352518846,109193,2116
367420,0.634674427233537,94613,0.6628550851503743,92498,2115
38953,0.398421046795297,119304,0.4226686759336688,117189,2115
321763,0.655012266762752,92640,0.6825006783142612,90530,2110
233360,0.519475172375158,105707,0.5484931514606382,103599,2108
316083,0.423095716884896,116303,0.4484610585266305,114198,2105
94545,0.445309137747212,113780,0.4707900625096168,111676,2104
296042,0.393000895879257,119908,0.4174113757385052,117804,2104
246989,0.501715025084029,107547,0.5301561014902945,105447,2100
342597,0.441746476468957,114167,0.467191541728459,112067,2100
222401,0.42611411950887,115945,0.4517446832095003,113847,2098
355285,0.653410490814928,92793,0.6808396630056064,90696,2097
62800,0.460557710392247,112031,0.4870074377940592,109934,2097
99837,0.396884774330863,119473,0.4210206683103396,117376,2097
321354,0.432594992481487,115254,0.4574671951663369,113161,2093
51101,0.663791511578782,91826,0.6916725647429025,89733,2093
90689,0.514153294031666,106280,0.5428369616946019,104188,2092
250037,0.447870914071581,113457,0.4736114892666209,111365,2092
190964,0.42910160609147,115615,0.4543690503557169,113524,2091
136649,0.666777628103797,91504,0.6953418744822834,89414,2090
128679,0.645729037003094,93530,0.6733523461472141,91441,2089
290556,0.436500577435347,114762,0.4618437338859905,112673,2089
408397,0.393151803231439,119892,0.4174137191867875,117803,2089
148532,0.401004958685541,118958,0.4254076532715701,116870,2088
381027,0.399625892939244,119145,0.4237940119284016,117057,2088
435246,0.419679861455483,116727,0.4444260048566645,114641,2086
304995,0.41443146182383,117329,0.4392239343611721,115243,2086
440101,0.420429101550406,116641,0.4450858272164427,114556,2085
195436,0.633018418288811,94777,0.6609263989269508,92695,2082
226543,0.433316572615323,115160,0.4582471981164667,113079,2081
11449,0.415737946739683,117179,0.4404748419721161,115099,2080
329223,0.429743399930571,115551,0.4548268569191888,113472,2079
37712,0.50235017586541,107475,0.5305775012910887,105396,2079
374699,0.414810509045285,117297,0.4394363974861089,115218,2079
440129,0.630998561274799,94975,0.6590606761231674,92896,2079
89808,0.629534992213962,95105,0.6579737448960735,93027,2078
133127,0.407195476715345,118179,0.4319135967697629,116101,2078
261585,0.419301896071172,116786,0.4438500753278577,114708,2078
399081,0.476189445325875,110314,0.5027314300477798,108236,2078
351952,0.39505360877631,119691,0.4190569815998007,117614,2077
82132,0.397578857821938,119395,0.4214882855695979,117318,2077
241834,0.405887948210453,118350,0.4304984202625436,116275,2075
353242,0.66953886672436,91179,0.69905855782643,89104,2075
316857,0.471369408591543,110839,0.4979026938714565,108764,2075
254713,0.45429056292489,112718,0.4801379403662697,110643,2075
427995,0.409401562266074,117938,0.4337819680911732,115864,2074
120865,0.657230541426606,92433,0.6844886122536707,90362,2071
68328,0.46903133182472,111097,0.4956009774495912,109032,2065
128233,0.414856987027337,117285,0.4394012684509701,115221,2064
350712,0.405176438938095,118440,0.4295624163153917,116376,2064
210580,0.496883221534962,108036,0.5251719755591968,105973,2063
237228,0.475361604386657,110422,0.5017094161646208,108359,2063
5579,0.528446311149374,104835,0.5565625718237077,102773,2062
31658,0.441610707192803,114179,0.466686539786264,112118,2061
147454,0.442991673376646,114028,0.4681184994347939,111971,2057
134811,0.503772536835963,107319,0.5317701460294729,105262,2057
253014,0.433585275015026,115123,0.458346363163139,113066,2057
393085,0.415499826672101,117206,0.4400261434882241,115150,2056
300515,0.425186128911532,116058,0.4503637313357032,114003,2055
255883,0.439840904597956,114369,0.465034053620369,112315,2054
313150,0.403185206601518,118706,0.4272833971386189,116656,2050
152215,0.474796109175146,110481,0.5010896111626169,108432,2049
389178,0.463730843473885,111671,0.4898593108332438,109627,2044
303339,0.549140728134578,102799,0.5770966755436181,100759,2040
144969,0.433590232626619,115122,0.4582133701185217,113083,2039
166020,0.42101371687311,116563,0.4452975323454374,114524,2039
3647,0.412884190104799,117511,0.4372082263297476,115474,2037
437382,0.422460262428357,116366,0.447364361975698,114329,2037
365279,0.401634443648964,118891,0.4256238512370054,116855,2036
257422,0.56267949044226,101420,0.5910883340298446,99384,2036
129149,0.679531110653387,90148,0.7102214237723101,88114,2034
467896,0.643979523027998,93699,0.6711676293384844,91665,2034
197692,0.399735252239016,119130,0.4234471053818408,117096,2034
216686,0.481633224136271,109704,0.508227878878721,107671,2033
400013,0.524887661818369,105191,0.5527302689140744,103158,2033
307566,0.465109282949214,111522,0.4911194816408168,109490,2032
235656,0.415868694680843,117158,0.4402194424445176,115128,2030
333250,0.442038211653758,114139,0.4667429388094009,112110,2029
363077,0.66390522282148,91816,0.691196003338729,89788,2028
433422,0.39769670066102,119381,0.4211946656663098,117354,2027
55309,0.623950152279302,95610,0.6523195606529564,93583,2027
68667,0.407470896489844,118153,0.431692187986347,116126,2027
487206,0.400210132765406,119061,0.4239831322409264,117035,2026
259217,0.405787148887817,118358,0.4298741903162196,116334,2024
263572,0.437635509252181,114620,0.4625052987307461,112596,2024
490372,0.43300302796439,115201,0.4573045274582471,113178,2023
482761,0.428155976247729,115726,0.4530449770425441,113703,2023
44368,0.569995491625299,100690,0.598786868562777,98667,2023
321397,0.664413634410754,91769,0.6915189673970809,89748,2021
449342,0.665683923134442,91619,0.6933327768645177,89600,2019
416919,0.458519336942772,112240,0.484030973669037,110222,2018
8735,0.517537529685997,105930,0.5453504346147194,103913,2017
77999,0.648973476135048,93203,0.6759194008049215,91186,2017
74632,0.538040187322238,103890,0.5659288356218363,101874,2016
405295,0.473225788404169,110639,0.4993061208433192,108624,2015
41948,0.464685221257952,111581,0.4903214809887435,109567,2014
84826,0.574543228999614,100256,0.6031246123901793,98243,2013
75688,0.408070427667699,118106,0.4319882161797181,116093,2013
381588,0.534724961015235,104216,0.5624448020965903,102204,2012
110297,0.419894429620238,116701,0.4440535504694713,114690,2011
314054,0.665559457311921,91640,0.692984071499209,89630,2010
103755,0.662997532642952,91890,0.6899630408055611,89880,2010
64923,0.546286257333748,103070,0.5740575298737226,101063,2007
448036,0.444575512723248,113854,0.4693143663830526,111847,2007
182784,0.634529259351801,94634,0.6615396835354096,92627,2007
497933,0.452387087533134,112930,0.4776842071742868,110923,2007
242078,0.416201101308871,117129,0.4402292355638379,115125,2004
231058,0.450012197440019,113213,0.475082845380717,111209,2004
371139,0.400526492732659,119019,0.4241336550277377,117016,2003
263088,0.482810171626283,109563,0.5093686399622475,107562,2001
488170,0.646248972365464,93471,0.6730384667714616,91470,2001
449967,0.663763202516364,91830,0.6906192279602228,89829,2001
182583,0.583718390203171,99346,0.6128687526704228,97346,2000
354217,0.503767198124981,107321,0.5311621367377549,105321,2000
96353,0.635219818834159,94559,0.6621432383466219,92560,1999
12897,0.395452199865574,119644,0.4188126060334717,117645,1999
258760,0.446125920992242,113676,0.4707854358842406,111678,1998
51468,0.662771545787236,91912,0.6896102800705511,89915,1997
299935,0.41841306871081,116887,0.4422502005090705,114890,1997
106064,0.492354584924804,108519,0.5194056279023237,106523,1996
397725,0.432880556281868,115214,0.4570549010159386,113218,1996
429291,0.433227978806326,115166,0.4573554308242475,113170,1996
470526,0.457697813594772,112348,0.4826434495801405,110353,1995
441420,0.616372893400684,96278,0.6451775319911829,94283,1995
179476,0.514186913220086,106278,0.5418746795175216,104283,1995
244314,0.712356473805838,87200,0.74323773828489,85207,1993
2725,0.643470603469885,93737,0.6703461010842628,91744,1993
104430,0.41119995557334,117729,0.4351440038515604,115736,1993
274326,0.405040502004328,118466,0.4287294792407846,116474,1992
90858,0.63776089524101,94314,0.6646370646301614,92323,1991
20251,0.403108332904155,118719,0.4267215310211916,116728,1991
438124,0.62533495015987,95496,0.6533080647741009,93505,1991
263463,0.408706921187725,118029,0.4324356043070113,116038,1991
495538,0.422790551034924,116334,0.4471659293151154,114344,1990
139449,0.464729643234983,111574,0.4902083591741222,109584,1990
181753,0.670167287885762,91116,0.6988537362076119,89126,1990
158659,0.416462973185333,117101,0.4403526158879087,115111,1990
450613,0.557868372236354,101897,0.5854666511821591,99907,1990
215408,0.514713054581607,106224,0.5424080457098425,104235,1989
125704,0.614952768578703,96395,0.6440874873598906,94407,1988
460166,0.435470523122969,114899,0.4597100994348907,112911,1988
426377,0.404829270830361,118493,0.4284672752673553,116506,1987
419686,0.529252677005285,104750,0.5566277154801583,102764,1986
136398,0.413234493836664,117463,0.4371660888346784,115478,1985
62340,0.46246832941744,111802,0.4881229767074205,109817,1985
68589,0.657013857762479,92455,0.6832453329627587,90470,1985
309498,0.538342825794639,103855,0.5659582014494743,101873,1982
276339,0.474419179834452,110516,0.5000773028229683,108535,1981
149480,0.4779737910862,110102,0.5037780315485798,108121,1981
61227,0.473920349968132,110563,0.4996090588642373,108582,1981
340458,0.640452825301736,94026,0.6673552269551765,92046,1980
238045,0.419566173802142,116748,0.4433749940077961,114768,1980
135143,0.507915982565428,106916,0.5351212263252033,104936,1980
168059,0.40650536075105,118267,0.430305973025014,116288,1979
470013,0.42823098269366,115721,0.4527023865954407,113742,1979
238685,0.684178545842239,89678,0.7147230509443908,87700,1978
21355,0.403126902217327,118717,0.4266604036234066,116739,1978
44657,0.408864870705691,118006,0.4325097615667372,116029,1977
465754,0.639816185806475,94091,0.6667277303965466,92115,1976
494716,0.434270043897892,115051,0.458259382680527,113076,1975
152542,0.437588011972028,114625,0.4619760817439733,112652,1973
36582,0.433535204322949,115129,0.4575180230511283,113156,1973
293989,0.404270913097628,118581,0.427642941927247,116608,1973
126537,0.665232471142304,91677,0.6920531712596173,89704,1973
194099,0.576791424840162,100028,0.6052043434745373,98055,1973
265073,0.392710085312145,119934,0.4162205169031193,117963,1971
351794,0.412856104904423,117513,0.4365938060518953,115542,1971
279439,0.494580832328551,108278,0.5214939379705518,106308,1970
365852,0.45619566916475,112506,0.4810079204341073,110536,1970
402278,0.431988689032231,115309,0.4559362213427061,113339,1970
89490,0.64012611479189,94058,0.6669551202338281,92089,1969
26571,0.455249377055797,112605,0.4802107798568052,110636,1969
463391,0.496076042009624,108119,0.5232269560415376,106151,1968
456050,0.469679969648972,111023,0.4954228159262182,109057,1966
18555,0.626105065386839,95431,0.653701647951209,93467,1964
168572,0.658117020847037,92349,0.6840677766004307,90386,1963
181405,0.479254360499989,109962,0.5050702651395756,107999,1963
305661,0.506440165984948,107064,0.5333839396222527,105101,1963
268804,0.489293106378574,108858,0.5156398563263721,106896,1962
499574,0.663378108493963,91863,0.6897626761916177,89901,1962
6754,0.644937438443638,93603,0.6713934089603476,91641,1962
424543,0.673391776982265,90789,0.7021725971841982,88830,1959
190445,0.67225424612382,90908,0.7007890153099385,88949,1959
19563,0.466563081729926,111354,0.4921156245083609,109396,1958
433555,0.403599506581547,118655,0.4269162078406313,116698,1957
78021,0.561166841028627,101541,0.5889019643420121,99585,1956
494235,0.407092076835783,118189,0.4308780210834102,116233,1956
322738,0.500018937128911,107727,0.5273410935525621,105772,1955
353500,0.524705142208091,105209,0.5518548108276207,103254,1955
373742,0.430772080652238,115441,0.4546653595104229,113486,1955
63834,0.629922885012592,95071,0.6571814185952666,93117,1954
127447,0.624615674001914,95554,0.6521435452349547,93601,1953
140780,0.436627834976916,114748,0.4607593527162908,112796,1952
105959,0.645027613159956,93594,0.6713638413224156,91644,1950
207738,0.557674312351175,101922,0.5849263559065643,99972,1950
485145,0.651965671097563,92937,0.6778357133049225,90987,1950
204019,0.644823240191522,93621,0.6711019807181945,91671,1950
404523,0.659931963405938,92185,0.6861026522712694,90236,1949
484054,0.608206133343274,97052,0.6367676395919397,95104,1948
336796,0.683589607161589,89748,0.7136629399852954,87800,1948
251279,0.661223310093254,92058,0.6876552158864481,90111,1947
447460,0.704616684751398,87851,0.735495011201148,85904,1947
15672,0.411126747380546,117744,0.4344733858336131,115798,1946
390871,0.590803236302618,98667,0.6194756853393599,96721,1946
377674,0.661194950775264,92061,0.6875827033316162,90115,1946
136285,0.652737707389512,92860,0.6785368317527072,90915,1945
355323,0.627696316013235,95293,0.6549369559717556,93349,1944
72459,0.402693587996634,118773,0.4258261035790499,116830,1943
123358,0.396909979098161,119467,0.4197433759007451,117524,1943
72678,0.577293178829656,99975,0.6054185311369039,98033,1942
76035,0.448287631969153,113409,0.4726099654079008,111467,1942
309652,0.506903779280098,107013,0.5337039472687949,105071,1942
111942,0.657469672524452,92404,0.6833071589884896,90462,1942
93547,0.660013843541723,92178,0.6860577084239723,90238,1940
349176,0.779935481931564,81546,0.8113080151764118,79606,1940
414847,0.599898142806623,97816,0.6283803972762138,95876,1940
21876,0.596729626041104,98116,0.6251833382320555,96177,1939
144567,0.492511565553158,108503,0.5190422308922998,106564,1939
86084,0.406704169089578,118240,0.4301572131943295,116301,1939
36783,0.459328915229459,112150,0.4841232652648036,110211,1939
159261,0.541506059304837,103541,0.5688130259453736,101603,1938
197042,0.650470808269717,93066,0.6764094122979206,91128,1938
497615,0.632895631389479,94794,0.6593744560949758,92856,1938
436618,0.566804387598485,101038,0.5942336723730344,99100,1938
342710,0.646410362031353,93457,0.6725059603021548,91520,1937
282056,0.401922866518726,118861,0.4249231329432668,116925,1936
124769,0.622012624317513,95769,0.6497336691000746,93834,1935
289735,0.567550592895379,100952,0.5952632472881025,99017,1935
415425,0.639144615730291,94160,0.665535015856766,92225,1935
139127,0.408742737036887,118023,0.4320366805447452,116088,1935
390456,0.441478295823657,114189,0.4655302170316694,112255,1934
474038,0.721460809431599,86365,0.7526543327344831,84431,1934
389404,0.439248684878687,114443,0.4631509624563837,112509,1934
202095,0.404641331311756,118519,0.4277557141492372,116586,1933
497223,0.431880573431567,115317,0.4555928638049704,113385,1932
485602,0.698206434201355,88435,0.7284565348948491,86503,1932
447022,0.658312862103685,92323,0.6840288927503075,90391,1932
486979,0.598324314884274,97970,0.6266977623815058,96039,1931
481366,0.406224876057545,118298,0.4295888004243957,116367,1931
192304,0.402077451924147,118841,0.4250639281849709,116911,1930
129514,0.603778724193416,97475,0.631836557528769,95545,1930
277856,0.461331359409942,111946,0.4862308884673303,110017,1929
238211,0.515233465207832,106160,0.5424606325211104,104231,1929
363703,0.418595534119633,116873,0.4417970534758842,114944,1929
495487,0.676690113356183,90454,0.7054125119332871,88525,1929
122380,0.48567612436475,109263,0.5116422105887718,107334,1929
99314,0.405199191652049,118433,0.4284687589030948,116505,1928
247416,0.419147249086165,116804,0.4424539013096625,114876,1928
365285,0.661110404167827,92073,0.6872173298910159,90145,1928
32160,0.484125253491194,109399,0.5102979069006787,107472,1927
138491,0.554185026178281,102266,0.5812717729912871,100340,1926
105301,0.622221352307894,95752,0.6497747525136433,93826,1926
312703,0.484649737519356,109357,0.5108185183211147,107431,1926
412842,0.394046936517439,119792,0.4169406562472424,117866,1926
370952,0.443362768347127,113990,0.4671975393385126,112065,1925
135499,0.404534991734763,118545,0.427555510948968,116620,1925
403010,0.395091048835101,119687,0.4177945302486044,117763,1924
126355,0.681394398759004,89957,0.7110944417457197,88034,1923
45311,0.483502283629253,109476,0.5094903182353365,107553,1923
337347,0.420164101020616,116674,0.4435277214474644,114751,1923
282971,0.671678808001591,90963,0.6997196466599078,89041,1922
465130,0.454744273432422,112667,0.4793489840000787,110745,1922
82832,0.413825077813675,117394,0.4372125147469203,115473,1921
128656,0.461533795601312,111915,0.4864259641988899,109994,1921
124497,0.696222680298736,88622,0.7264130900133672,86702,1920
388037,0.518502380786181,105814,0.545553130034158,103894,1920
490378,0.442546025377471,114076,0.4663967398329722,112158,1918
240223,0.4204720580064,116634,0.4437679224100281,114717,1917
339008,0.429434852375297,115579,0.4533277829759399,113662,1917
486219,0.44754910587953,113501,0.4715458377631237,111584,1917
376760,0.438009174356162,114576,0.4619213614875403,112659,1917
231905,0.492852570822697,108460,0.5192029722271778,106544,1916
180616,0.538650964307822,103817,0.5656219954434297,101902,1915
291667,0.404220472318915,118590,0.4270829732553962,116676,1914
319019,0.490680211971799,108718,0.51663095758582,106804,1914
294590,0.61290047552338,96595,0.6414520077101743,94681,1914
498426,0.640947003022437,93982,0.6671083433059576,92068,1914
257323,0.537870267186351,103905,0.5647003911281191,101992,1913
147142,0.671247993297539,90999,0.6991849133326652,89086,1913
438987,0.634706964079592,94607,0.6609399702116214,92694,1913
24111,0.411224135761745,117728,0.4342788142482141,115815,1913
209631,0.71642914584548,86816,0.7469689747045047,84904,1912
91480,0.431408966155146,115370,0.4549213084576269,113458,1912
164973,0.555409167653092,102150,0.5823018961672894,100238,1912
82443,0.711804567721986,87251,0.7418884164476872,85340,1911
428370,0.767183486558352,82572,0.7986950428046546,80661,1911
247727,0.472310272084936,110739,0.4973939778000077,108829,1910
402507,0.528929069652231,104782,0.5556992386800409,102872,1910
262540,0.428686721713098,115668,0.4524854279600498,113759,1909
350924,0.664624751574292,91748,0.6904876860938668,89840,1908
46163,0.659763406187226,92199,0.6854185675177615,90292,1907
2933,0.473296474003319,110632,0.4983171803279251,108726,1906
497124,0.488593035923381,108942,0.5144053755253142,107036,1906
171274,0.413406710755661,117442,0.4366176791138584,115536,1906
120758,0.464356714270851,111610,0.4891076944892402,109704,1906
371445,0.405241058079577,118428,0.4283822346601132,116522,1906
51018,0.634925943893335,94589,0.661022102616856,92683,1906
241677,0.491675381179647,108612,0.5176326756845957,106708,1904
107897,0.654136953674247,92723,0.6795492129774432,90819,1904
321374,0.43229978649173,115284,0.4556168481709835,113380,1904
11636,0.449884993098903,113234,0.4739794322777935,111330,1904
470143,0.450440213110327,113169,0.4745882819683834,111265,1904
404248,0.522591103710462,105398,0.5494431441076121,103494,1904
37067,0.414082484991721,117355,0.4373923722712476,115451,1904
228748,0.415351393219323,117229,0.4385366477718135,115327,1902
73545,0.395850229853183,119592,0.4184520714244835,117690,1902
349381,0.39497964778158,119698,0.4174756100362344,117796,1902
383701,0.533053121513486,104384,0.5596857448986622,102482,1902
197677,0.534149844142302,104279,0.5605458872458168,102377,1902
22648,0.406075542040486,118316,0.4291982002519361,116414,1902
417902,0.631207949016939,94958,0.6576798832918527,93057,1901
357412,0.591926353711115,98563,0.6199741111538518,96662,1901
318249,0.441815055228255,114163,0.4654837073432425,112262,1901
36203,0.444253652167886,113896,0.4678751427800142,111996,1900
449847,0.480729080711885,109804,0.5060383359717457,107904,1900
110607,0.639380465916331,94134,0.6654940841672946,92234,1900
352737,0.404623408234012,118521,0.4275479008855697,116622,1899
232589,0.508786890468593,106821,0.5352580738821613,104922,1899
269938,0.650714888954712,93044,0.6762244041058473,91145,1899
300845,0.531501246407363,104530,0.5580131092534807,102631,1899
470766,0.392375946725167,119974,0.415453539707995,118075,1899
225771,0.649022434482426,93194,0.6748672729379037,91295,1899
140876,0.667496284975142,91413,0.6942780581515023,89515,1898
491756,0.45859293549678,112231,0.482814178792362,110333,1898
51591,0.531967604851828,104493,0.5584942472641198,102596,1897
275601,0.486773820290446,109140,0.5124332174738994,107243,1897
370057,0.421365748487941,116521,0.4446358882799868,114625,1896
152457,0.471450429128271,110831,0.4964863306343192,108935,1896
24429,0.67256046272403,90867,0.7005135569158522,88971,1896
19275,0.527976883244182,104886,0.5545052174012318,102991,1895
444488,0.594705921816959,98306,0.6224827564422535,96411,1895
195901,0.411558020190794,117687,0.4345134445686159,115793,1894
15571,0.625618149771769,95473,0.6524247616108122,93579,1894
428858,0.623470508568804,95656,0.6503766779875206,93764,1892
38671,0.648400968522317,93256,0.6740454126648535,91365,1891
180565,0.68477556137342,89618,0.7145117176321796,87727,1891
492476,0.49812883856665,107908,0.5247120671459141,106017,1891
339419,0.43377159457752,115104,0.4570876633255472,113213,1891
302881,0.546178931000232,103086,0.5727085580447177,101196,1890
45293,0.634573116711673,94624,0.6605466125642871,92734,1890
159725,0.447285172851958,113528,0.4711461227097142,111638,1890
225094,0.611299838273536,96760,0.6395569830219738,94871,1889
475025,0.599479264721867,97864,0.6273842237691406,95975,1889
456118,0.400091420192462,119077,0.4226753579729482,117188,1889
35715,0.452647194505726,112900,0.4767908969630658,111012,1888
433994,0.423606879900104,116242,0.4470661809915141,114355,1887
313467,0.615775752276017,96328,0.6437199247613977,94441,1887
399818,0.435137343986664,114941,0.4585134714625701,113054,1887
451053,0.418536136144255,116876,0.4413401015054493,114990,1886
296254,0.572178246797083,100477,0.5995690479856157,98592,1885
334736,0.501748745762149,107542,0.5282107550127937,105658,1884
474712,0.536010490119754,104094,0.562376288558708,102210,1884
473672,0.413027936841579,117488,0.4361053023282173,115605,1883
308880,0.434295286601775,115046,0.4574426966892844,113163,1883
378873,0.429407284860506,115582,0.4530548465601033,113700,1882
153937,0.539901659431082,103689,0.5666412520394061,101807,1882
119708,0.53251524165288,104430,0.5591620276371781,102548,1882
100911,0.62877512396328,95180,0.6555340035757072,93299,1881
78896,0.410072440823717,117870,0.4327797242139221,115989,1881
97639,0.443503553624075,113972,0.4668957741406453,112091,1881
329082,0.399756478268793,119123,0.4221942589591254,117243,1880
96346,0.492532578155059,108501,0.5184816221336214,106621,1880
401430,0.714318412005214,87030,0.743918561182751,85150,1880
146634,0.655461558274119,92596,0.6806205506443189,90717,1879
483165,0.647992985620413,93295,0.6735508774089625,91417,1878
426174,0.547047295926466,103007,0.573416275774981,101130,1877
280039,0.399879353721416,119105,0.422339144192434,117228,1877
264455,0.563699253641915,101322,0.5904874158167153,99446,1876
381746,0.479973740454112,109879,0.5050048584758958,108004,1875
184558,0.41249569642563,117560,0.4354951842310398,115685,1875
196124,0.426016741665624,115960,0.4494520036860883,114085,1875
6049,0.393048289812404,119903,0.4157983078077955,118029,1874
71843,0.552824647202736,102409,0.5794207512976196,100535,1874
93428,0.558351890025818,101840,0.584957577750486,99966,1874
359780,0.397239898140503,119428,0.4195412633129152,117555,1873
493479,0.626745665272383,95377,0.653311970124012,93504,1873
369982,0.413274763636512,117460,0.4362466027384519,115590,1870
221135,0.488070068128874,108997,0.5134935437408427,107127,1870
21027,0.653373204063595,92799,0.6784435783323342,90929,1870
151734,0.429607193169449,115558,0.4531455794236697,113688,1870
143830,0.685612862994478,89538,0.715014800914164,87669,1869
220449,0.645492469454914,93551,0.6710219000741972,91683,1868
